id,prompt
91,自动驾驶前视摄像头，满月夜的美国犹他州沙漠公路。月光将沙漠照得如同白昼但色彩全部消失变为银灰色调。路面上一只郊狼的影子在月光下清晰可见。远处的岩石台地在月光中如巨大的几何体。车灯关闭后仅靠月光就能看清道路。极低光噪点画面近乎黑白。
92,行车记录仪黄昏画面，希腊圣托里尼岛悬崖公路。道路蜿蜒在火山口边缘右侧是壮阔的爱琴海日落。前方一群游客骑着毛驴在路上缓慢行进挡住交通。白色房屋和蓝色穹顶教堂在道路上方的悬崖上排列。太阳半沉入海面将海水染成液态金色。强烈暖色逆光画面。
93,车载摄像头夜间画面，新加坡滨海湾沿岸高速。左侧金沙酒店和超级树灯光秀正在上演紫蓝色激光在夜空中扫射。前方一辆兰博基尼的LED底灯在路面投射出蓝色光圈。滨海湾的摩天轮灯光在水面形成彩色倒影。城市灯光使夜空呈现紫色。夜间城市画面灯光过曝光晕明显。
94,自动驾驶摄像头画面，冰岛极夜午间行驶。时间是下午两点但天空是深蓝色暮光如同黎明前。车灯始终开启照亮冰雪覆盖的道路。远处一座灯塔在黑暗中闪烁节奏性光芒。路面黑冰几乎不可见。偶尔经过的小镇窗户透出暖黄灯光如黑暗中的萤火。极低照度画面传感器拉满增益。
95,行车记录仪日出画面，中国泰山盘山路。天还未亮车灯照亮陡峭的发卡弯道。路边石壁上刻着古代书法石碑在车灯下闪过。前方一队登山者头灯形成蜿蜒的光线队列在山路上攀登。东方天际逐渐泛红第一缕阳光照亮山顶的寺庙金顶。画面从极暗逐渐变亮光比极大。
96,自动驾驶摄像头画面，中国甘肃水上公路。道路修建在水库中像浮在水面上行驶。两侧是碧绿色的水面几乎与路面齐平。前方路面上一条大鱼被浪冲上路面在柏油路上挣扎蹦跳。远处水面上的山峰倒影如同行驶在山水画中。微风泛起的水波偶尔漫上路缘。超现实但真实的画面。
97,行车记录仪画面，冬季的日本立山黑部阿尔卑斯山路除雪后通车。道路两侧是高达二十米的垂直雪墙形成白色峡谷。前方旅游巴士在雪墙峡谷中缓行。天空只露出窄窄一条蓝色。雪墙上可见地层般的积雪纹理。偶尔有雪块从墙顶滑落砸在路面上。壮观又压抑的白色通道。
98,车载摄像头画面，菲律宾台风后的灾区道路。道路上散布着倒伏的椰子树电线杆和屋顶铁皮。前方救援车辆用链锯清理路障。一辆军用卡车载着救灾物资在碎片间艰难通过。路面积水中浸泡着各种家具和个人物品。幸存居民在路边废墟中翻找财物。灰暗的灾后光线。
99,自动驾驶感知画面，中国张掖丹霞地貌景区公路。道路穿越彩色丹霞山丘。两侧山体呈现红黄橙绿灰多色条纹如上帝的调色板。前方一辆旅游大巴在观景台停靠游客涌出拍照。路面因含铁矿物呈现暗红色。午后侧光使丹霞色彩最为浓烈饱和。传感器忠实记录超现实色彩。
100,行车记录仪画面，日本广岛和平纪念公园附近行驶。正值八月六日纪念日夜晚。前方路面被数千盏放河灯的光芒染成暖黄色。和平纪念馆穹顶在远处灯光中庄严矗立。路边行人手持蜡烛排队前往河岸放灯。河面上无数纸灯笼如金色星河缓缓漂流。宁静而庄严的夜间画面。
