id,prompt
88,"First-person VR modern special forces multiplayer raid game. Night operation—the player wears night-vision goggles and breaches a terrorist stronghold. In the green NVG view, teammates signal with hand gestures to stack up. A flashbang crashes through the window; white light flares and enemies are stunned. The player rushes in, firing several close-range shots to eliminate targets. Turning to clear corners, the player calls out the all-clear. Tense breathing sounds through the headset."
89,"VR wuxia multiplayer sparring game. The player faces another swordsman on a rock platform before a waterfall. The opponent thrusts; the player sidesteps as the blade tip slashes past their face. A return slash is parried, swords locking with sparks flying. Leaping to kick off the waterfall's rock face for extra momentum, the player launches an aerial attack. The mist parts as sword energy cuts through it. Chinese martial-arts photorealistic style."
90,"First-person VR space marine multiplayer game. The player is fired from a drop pod and lands on an alien planet surface. Bursting out of the pod, the player raises a pulse rifle and opens fire on swarming insectoid alien creatures. Green acidic blood plasma splashes onto the visor, interfering with vision. A teammate calls for air support as a bomber swoops overhead dropping plasma bombs. The blast's shockwave pushes the view backward. Sci-fi military photorealistic style."
91,"First-person VR space exploration game. The player pilots a small ship slowly approaching a ringed planet. The vast crystalline ring band unfolds outside the cockpit window like a glowing highway. Adjusting course to slip through a gap in the rings, small ice crystals patter against the hull with a tinkling sound. Turning reveals the planet's surface, where a massive storm eye swirls. In the distance, a binary star system's two suns glow like twin eyes. Quiet space exploration."
92,"VR deep-sea diving simulation game. The player free-dives in warm tropical waters. Through the mask, vibrant coral reefs and schools of fish come into view. A sea turtle glides past in front, close enough to almost touch its shell. Looking down reveals the deep blue abyss. Looking up shows sunlight from the surface forming a rippling light net. Bubbles rise gently from the regulator. Peaceful photorealistic ocean rendering."
93,"First-person VR cat simulator game. The player explores a Japanese ryokan inn from a cat's perspective. The viewpoint is only thirty centimeters off the ground. Jumping onto a tatami table, the view shoots upward. Looking down reveals a fish-shaped cat food dish. A cat paw extends from the bottom of the view and bats a glass on the table toward the edge. Turning shows another cat napping in the hallway. Beyond the paper sliding door, butterflies flutter in the garden. Cozy Japanese aesthetic."
94,"VR flight simulation game. The player soars above the Alps in a glider. Through the canopy, emerald alpine lakes and snow-capped peaks spread below. A thermal lifts the glider and the view rises with it. Turning shows another glider flying alongside at wingtip distance. Clouds streak past both sides of the cockpit. Banking into a turn, the horizon rotates across the field of view. Quiet wind sounds. Photorealistic simulation."
95,"First-person VR farming simulation game at dawn. The player pushes open the farmhouse wooden door to greet the sunrise. Golden morning light spills across wheat fields and orchards ahead. Chickens peck and cluck at the player's feet. Walking to the cow barn, the player bends to milk a cow as white streams of milk fill a wooden pail. Turning reveals a tractor parked at the edge of the wheat field, waiting for harvest. A dog chases rabbits across the field. A breeze ripples the wheat like a golden ocean. Warm pastoral style."
96,"VR fishing simulation game. The player stands on a wooden pier over a misty lake at dawn. Holding the rod with both hands, a cast sends the line out and the bobber lands on the calm surface. While waiting, the player turns to admire distant mountains reflected in the mirror-like water. The bobber suddenly dips; the player yanks the rod as the view sways with the fish's pull. After a struggle, a largemouth bass is finally lifted from the water. Photorealistic natural lighting."
97,"First-person VR space garden game. The player cultivates alien plants inside a space station greenhouse module. In zero gravity, water droplets suspend as spheres and slowly drift toward glowing alien flowers. Guiding a water globe close, the flower absorbs it and blooms, releasing colorful spores that fill the cabin. Turning reveals a nebula outside the window, as vivid as an oil painting. Plant tendrils slowly unfurl in the air. Dreamlike sci-fi."
98,"VR archaeological dig simulation game. The player crouches in a trench at a Greek ruin site, brushing away soil layers with a small brush. A mosaic floor gradually emerges, revealing an ancient figural design. The player leans in to carefully brush each colored tessera. Turning to pick up a notebook, the player sketches the discovered pattern in pencil. Sunlight falls on the excavation site, lifting fine dust motes. In the distance, a colleague at another trench calls out about a find. Photorealistic."
99,"First-person VR train driving simulation game. The player sits in the cab of a Swiss panoramic train, guiding it through the Alps. The track winds along a cliff edge with a sheer drop to the right. Entering a spiral tunnel, the view darkens to only dashboard lights. Emerging from the tunnel, a breathtaking mountain valley vista floods the view. The whistle echoes across the valley. Turning to the side window reveals a waterfall cascading down the rock face."
100,"VR astronomy observation simulation game. The player stands beneath the dome of a high-altitude observatory. Manually rotating the large reflector telescope to aim at the Orion Nebula. Through the eyepiece, the nebula's pink gas clouds and the blue light of newborn stars come into view. Looking up through the dome slit reveals a sky full of stars with the Milky Way arching across the heavens. Turning to adjust parameters on the computer console to track a near-Earth asteroid. Serene photorealistic."
