id,prompt
84,"Sensor view of a wind turbine blade inspection robot during wind farm maintenance. The crawling robot moves slowly across the surface of a massive wind turbine blade, inspecting it. Micro-cracks and lightning strike damage on the white composite blade surface are visible in the frame. The leading-edge erosion zone shows noticeably increased roughness. The robot operates at 60 meters above ground, with blue sky, white clouds, and distant wind turbines in the background. A high-altitude outdoor scene."
85,"Camera view of an underwater pipeline inspection ROV during subsea oil and gas pipeline patrol. The underwater robot's floodlights illuminate a pipeline lying in the seabed mud and sand. Marine organisms and sediment are attached to the pipe surface. A crack has appeared in a concrete weight coating on one of the pipe supports. In the distance, the pipeline vanishes into the pitch-black seawater. Suspended particles in the water glitter like stars in the light. A deep-sea blue-green toned, low-visibility image."
86,"End-effector camera view of a woodworking robot performing CNC loading and unloading in a furniture manufacturing facility. The robot places an oak board into the fixture of a CNC machining center. The annual ring grain pattern and natural color of the wood are clearly visible at close range. The CNC spindle's high-speed milling cutter begins cutting the wood surface. Wood chips fly from the cutting point like snowflakes. Sawdust and wood powder fill the air. A warm wood color tone."
87,"End-effector sensor view of a textile cutting robot on an automatic cutting table in a garment factory. The robot-controlled vibrating blade cuts through multiple layers of fabric at high speed following a projected digital pattern trajectory. Fabric fibers scatter at the cutting point. The cross-section of the multi-layer fabric shows color-striped layers. A vacuum hold-down system firmly secures the fabric to the table surface. Cut pattern pieces are optimally nested to minimize waste. An overhead view of the cutting table."
88,"End-effector camera view of a ceramic glazing robot on a sanitary ware production line. The robot holds a glaze spray gun and applies milky-white glaze to the surface of a white toilet body. The atomized glaze slurry coats the complex curved surfaces of the body uniformly. The interior cavity and exterior walls require multiple spray passes from different angles. Glaze slurry flows on the body, creating a wet sheen. The unglazed bisque body is a rough, yellow-gray texture. Dust and glaze mist permeate the air."
89,"Shoulder-mounted camera view of a photovoltaic module handling robot at the end of a solar panel production line. The robot uses a large-area vacuum suction pad to carefully pick up a glass-faced photovoltaic module. Dark-blue polycrystalline silicon cells are arranged in rows beneath the glass, reflecting a metallic luster. The module is retrieved from the laminator exit, still warm. EVA encapsulant material is faintly visible at the edges. A clean workshop with bright, uniform lighting."
90,"End-effector sensor view of a wheel machining robot during CNC turning of an automotive aluminum wheel hub. The robot places a casting blank into the lathe chuck and clamps it. The cutting tool contacts the rotating aluminum alloy surface, carving a bright, silver metallic face. Continuous aluminum chips curl away from the cutting point like silver ribbons. Coolant sprays from a nozzle onto the cutting zone, washing away debris. The wheel surface transitions from rough casting to a gleaming machined finish."
91,"End-effector camera view of a tile-setting robot at an interior construction site. The robot precisely places a tile with adhesive applied to its back onto the predetermined wall position. A laser level projects red crosshair reference lines on the wall. The tile edges align with adjacent grout joints at uniform spacing. The polished porcelain tile's faux-marble texture is clearly visible under the work light. Adhesive slightly squeezes out from the joints. An indoor construction environment."
92,"End-effector sensor view of a cable-laying robot in a high-voltage substation. The robot pulls a heavy high-voltage cable along a cable tray. The three-core cable wrapped in black rubber insulation is over ten centimeters in diameter. At bends, the cable maintains the specified minimum bending radius. Already-laid cables line up side by side on the tray like giant noodles. High-voltage equipment hums in the distance. An industrial safety environment."
93,"End-effector camera view of a mold polishing robot in injection mold manufacturing. The robot uses a precision polishing head to mirror-polish the steel surface of a mold cavity. The hardened steel surface gradually transforms from fine sanding marks to a mirror finish that reflects a person's image. The complex three-dimensional curves of the mold reflect a distorted image of the surroundings on the mirror surface. Green polishing compound residue remains in the grooves. An ultra-close-up metal surface macro image."
94,"End-effector sensor view of a nuclear facility maintenance robot performing maintenance inside a nuclear power plant. A remotely operated robot performs valve replacement in a high-radiation zone. The robot's gripper turns flange bolts on a stainless-steel pipe. A radiation dosimeter in the corner of the frame displays the current ambient radiation level. Yellow radiation warning labels on the pipe surface are clearly visible. The image contains random white noise spots caused by radiation interference."
95,"End-effector camera view of a glass cutting robot during automotive glass processing. A diamond cutting wheel scores a precise cutting line on a large float glass sheet along a preset trajectory. Glass dust and cooling water splash at the cutting point. The score line appears as a hair-thin white scratch on the glass surface. The glass edge displays an emerald-green hue under the light. The large, nearly transparent glass sheet reflects the factory environment."
96,"End-effector sensor view of a sealant application robot applying adhesive before automotive sunroof glass installation. Polyurethane sealant is continuously extruded from a heated nozzle, forming a black bead with a triangular cross-section. The sealant bead is distributed evenly along the sunroof glass edge. The freshly extruded sealant surface is smooth and wet. The glass surface has been treated with primer and appears slightly darkened. The temperature and humidity of the climate-controlled gluing booth are displayed on the wall."
97,"End-effector camera view of a lithium battery assembly robot on a power battery production line. The robot precisely inserts a blue aluminum-cased prismatic cell into the slot of a battery module frame. The aluminum-nickel composite tabs on the cell's positive and negative terminals reflect a metallic luster under the lighting. Installed cells are arranged in rows with spacing controlled by insulating spacers. Copper busbar connections await laser welding on top of the module. A clean, dry-room environment."
98,"Sensor view of a crystal growth furnace loading robot in a semiconductor materials factory. The robot deposits polycrystalline silicon chunks into a quartz crucible in a cleanroom environment. The gray silicon chunks display a metallic luster and crystalline texture on their fractured surfaces. The quartz crucible interior is transparent. The crucible will be placed into a Czochralski furnace to grow single-crystal silicon ingots at temperatures exceeding 1,400 degrees Celsius. Yellow safety lighting in the cleanroom gives the image a yellowish tint."
99,"End-effector camera view of a rubber seal assembly robot on an automotive transmission assembly line. The robot uses a specialized conical tool to stretch open a black O-ring rubber seal and fit it into the groove on the transmission housing. The rubber ring surface stretches and thins as it deforms. Once seated, the seal fits perfectly into the metal groove, sitting flush with the housing surface. The machined face of the aluminum alloy housing reflects a cool metallic gray light."
100,"End-effector sensor view of an aero-engine assembly robot in an aviation manufacturing workshop. The robot assists in installing turbine blades into the fir-tree slots of an engine turbine disk. The complex cooling hole structure of the nickel-base superalloy blade is visible at close range. The fir-tree root of the blade slides precisely into the disk rim slot. Dozens of blades are arranged in a ring on the turbine disk like a metallic sunflower. An aerospace-grade precision assembly environment."
