id,prompt
79,"Autonomous driving front-facing camera, driving on the Aizhai Bridge suspension bridge in China. The bridge deck sits over three hundred meters above the valley floor, making driving feel like floating in mid-air. Through the bridge railings, sheer cliff faces and the winding mountain road far below are visible in the deep gorge. Cloud layers drift at bridge height, partially shrouding the bridge in mist. A crosswind gust pushes a light van to one side. Distant bridge towers soar into the clouds. The suspension cables vibrate subtly in the wind. A dizzying high-altitude scene."
80,"Dashcam footage, driving through Norway's Laerdal Tunnel, the world's longest road tunnel at twenty-four kilometers. Artificially lit blue-light grottos inside the tunnel are designed to alleviate claustrophobia. When passing the second grotto, a wide motorhome ahead occupies nearly the entire lane. Overtaking with extremely tight clearance between the two vehicles. The constant temperature inside the tunnel causes condensation droplets on the windshield to glimmer in the lights. A monotonous long-tunnel scene."
81,"Vehicle-mounted camera storm footage, driving across the Oresund Bridge in a storm between Denmark and Sweden. Wind speed warning signs on the bridge flash yellow alerts. Crosswinds push the vehicle out of its lane, requiring constant steering correction. Surging waves crest over the lower sections of the bridge, throwing up white spray. A truck ahead visibly sways in the wind. The Swedish coast is a blur in the rain and fog in the distance. The frame shakes continuously with a lateral motion from the wind."
82,"Autonomous driving camera footage, inside China's Qinling Zhongnanshan Tunnel. An LED ceiling display inside the eighteen-kilometer dual-bore tunnel simulates a blue sky with white clouds. Dense traffic ahead degrades the tunnel's air visibility into a gray-blue haze. Changing light colors appear at intervals to combat driver fatigue. SOS phones and fire extinguisher cabinets on the tunnel walls streak past in sequence. A visual-fatigue-inducing long-tunnel scene."
83,"Dashcam footage, driving across the Seven Mile Bridge in the Florida Keys over brilliant turquoise waters. The bridge stretches straight as an arrow toward the horizon with shallow green tropical water on both sides. A pelican swoops low past the windshield. The remaining pier stumps of the abandoned Old Seven Mile Bridge stand like teeth in a row off to the right. Low-lying coral reef islands with visible palm trees appear in the distance. Intense tropical sunlight with a highly saturated image."
84,"Vehicle-mounted camera footage, driving on the Ganhaizi Grand Bridge on China's Ya'an–Xichang Expressway. The bridge deck sits over two hundred meters high, making it feel like floating in mid-air. The deep gorge below with the winding Dadu River is visible beneath the bridge. Dense fog rises from the valley floor and swallows the bridge deck, reducing visibility to just a few meters in an instant. Emerging from the fog, blinding sunlight and sweeping views of more viaducts threading through the mountains. Temperature differentials cause lens fogging with blurry edges."
85,"Autonomous driving perception footage, a single-lane bridge on Iceland's Route 1. Only one vehicle can cross at a time, requiring alternation with oncoming traffic. An oncoming truck has already driven onto the bridge, so we must wait at the bridge head. A frozen river flows slowly beneath the bridge. The bridge deck is icy, and the steel grating emits a humming resonance. A glacier tongue extends from the mountains in the distance like a white protrusion. Cold, low-light footage with a cool blue tone."
86,"Dashcam late-night footage, driving a deserted western China expressway. Ahead is nothing but endless darkness with only the headlight-illuminated road surface and white lane markings. A rabbit springs up from the center of the road and vanishes into the roadside grass. Distant oncoming headlights appear from kilometers away, slowly brightening before flashing past. The Milky Way is clearly visible through the sunroof overhead. An extremely dark frame with severe noise."
87,"Vehicle-mounted camera dawn footage, driving along South Africa's Garden Route coastal road. The eastern horizon transitions from black to deep blue to orange-red. A troop of baboons sits on the road guardrail watching the sunrise. One bold baboon jumps onto the hood and presses its face against the windshield, peering inside. On the ocean surface, the first rays of sunlight illuminate a distant whale's spout. A pre-dawn low-light scene that gradually brightens as the exposure continuously adjusts."
88,"Autonomous driving camera footage, a road along the South Rim of the Grand Canyon at sunset, USA. The setting sun drops directly at the end of the road ahead like a massive orange-red orb. Strong backlighting silhouettes the entire scene; vehicles ahead become black outlines. Red rock layers at the roadside glow deep crimson in the final light. An eagle's silhouette flies across the face of the sun. Severe backlighting with obvious lens flare and halos."
89,"Dashcam nighttime footage, driving down the Champs-Élysées in Paris at night. Rows of plane trees on both sides are draped in white fairy lights like a river of stars. The Arc de Triomphe stands majestically ahead, illuminated by lights. The wet road reflects the twin rows of lights, forming a symmetrical corridor. A pair of pedestrians suddenly darts out from between two cars to jaywalk. A taxi in the adjacent lane brakes hard with its horn blaring. Nighttime urban lighting quality with halos and chromatic aberration."
90,"Vehicle-mounted camera sunrise footage, driving on a road through the Bagan Plains in Myanmar. Thousands of pagoda spires pierce through the morning mist under the golden sunrise in a magical scene. A monk ahead rides a bicycle slowly down the center of the road, his orange robes billowing in the morning breeze. Hot-air balloons drift gently skyward in the distance. An ox cart crosses the road from a field path. Low-angle morning sunlight creates a strong warm color cast and long shadows."
91,"Autonomous driving front-facing camera, a desert highway in Utah, USA under a full moon night. Moonlight illuminates the desert almost like daylight, but all color has drained away into a silvery-gray palette. A coyote's shadow is clearly visible on the road surface in the moonlight. Distant rock mesas appear as enormous geometric forms under the moon. With headlights off, the road is still visible by moonlight alone. Extremely low-light, noisy footage, nearly monochrome."
92,"Dashcam dusk footage, driving a cliff-side road on Santorini, Greece. The road winds along the caldera rim with a spectacular Aegean Sea sunset to the right. A group of tourists on donkeys plods along ahead, blocking traffic. White houses and blue-domed churches line the cliff above the road. The sun is half-sunk below the horizon, turning the sea to liquid gold. Strong warm backlit scene."
93,"Vehicle-mounted camera nighttime footage, driving along Singapore's Marina Bay waterfront expressway. To the left, the Marina Bay Sands hotel and Supertree Grove light show is underway, with purple-blue lasers sweeping across the night sky. A Lamborghini ahead casts a blue glow on the road from its LED underglow lighting. The Marina Bay Flyer's lights form colorful reflections on the water surface. Urban light pollution turns the night sky purple. Nighttime city footage with overexposed lights and prominent halos."
94,"Autonomous driving camera footage, driving during polar night in Iceland at midday. It is two o'clock in the afternoon but the sky shows only deep blue twilight, as if just before dawn. Headlights stay on to illuminate the ice-and-snow-covered road. A lighthouse in the distance flashes its rhythmic light in the darkness. Black ice on the road is nearly invisible. Occasional small towns passed have warm yellow light glowing from windows like fireflies in the dark. Extremely low illumination with the sensor at maximum gain."
95,"Dashcam sunrise footage, driving the winding mountain road of Mount Tai in China. It is still dark as headlights illuminate the steep hairpin turns. Ancient calligraphy stone steles carved into the roadside rock face flash by in the headlights. A line of climbers ahead forms a winding trail of headlamp lights ascending the mountain road. The eastern horizon gradually turns red as the first sunlight illuminates the golden roof of a temple at the summit. The frame transitions from very dark to gradually bright with extreme dynamic range."
96,"Autonomous driving camera footage, driving on China's Gansu Water Highway. The road is built through a reservoir, making it feel like driving on the water's surface. Emerald-green water stretches on both sides, nearly level with the road surface. A large fish has been washed onto the road ahead by a wave and thrashes around on the asphalt. Distant mountain reflections on the water make it feel like driving through a Chinese ink painting. Gentle ripples from the breeze occasionally lap over the road edge. A surreal yet real scene."
97,"Dashcam footage, driving the Tateyama Kurobe Alpine Route in Japan after winter snow removal and road reopening. Vertical snow walls up to twenty meters high line both sides of the road, forming a white canyon. A tour bus ahead crawls through the snow-wall canyon. Only a narrow strip of blue sky is visible overhead. Geological-layer-like snow strata are visible on the snow walls. Occasionally, chunks of snow break from the top and crash onto the road surface. A spectacular yet oppressive white corridor."
98,"Vehicle-mounted camera footage, driving through a disaster zone in the Philippines after a typhoon. The road is littered with downed coconut trees, power poles, and roofing sheets. Rescue vehicles ahead use chainsaws to clear roadway obstacles. A military truck loaded with relief supplies struggles through the debris. Various furniture and personal belongings soak in the standing water on the road. Surviving residents sift through the rubble of roadside ruins for belongings. Grim, gray post-disaster lighting."
99,"Autonomous driving perception footage, driving through the Zhangye Danxia Landform scenic area in China. The road passes through rainbow-colored Danxia hills. Rock formations on both sides display multi-colored stripes of red, yellow, orange, green, and gray, like a divine palette. A tour bus ahead has pulled over at a viewpoint as tourists pour out to take photos. The road surface is dark red from iron-rich minerals. Afternoon side lighting makes the Danxia colors intensely vivid and saturated. The sensor faithfully records the surreal colors."
100,"Dashcam footage, driving near the Hiroshima Peace Memorial Park in Japan. It is the evening of August 6th, the memorial anniversary. The road ahead is bathed in warm yellow light from thousands of floating lanterns. The Peace Memorial Museum dome stands solemnly in the illuminated distance. Pedestrians along the road carry candles, lining up to place lanterns on the river. Countless paper lanterns drift slowly downstream like a golden river of stars. A serene and solemn nighttime scene."
